"Year","WEEK","Week Ending Date","REGION","State","City","Pneumonia and Influenza Deaths","All Deaths","<1 year (all cause deaths)","1-24 years (all cause deaths)","25-44 years","45-64 years (all cause deaths)","65+ years (all cause deaths)"
"2007","8","02/24/2007","5","DE","Wilimington","1","22","0","1","0","6","15"
"2007","10","03/10/2007","7","TX","Dallas","22","198","5","6","27","38","122"
"2007","12","03/24/2007","8","UT","Salt Lake City","14","138","5","3","11","24","95"
"2007","13","03/31/2007","7","TX","Austin","10","96","1","4","8","30","53"
"2007","13","03/31/2007","9","WA","Seattle","8","118","4","2","12","30","70"
"2007","14","04/07/2007","1","CT","Bridgeport","5","36","0","1","0","7","28"
"2007","14","04/07/2007","3","IL","Peoria","4","38","2","0","1","12","23"
"2007","14","04/07/2007","7","LA","Baton Rouge","3","43","0","2","6","11","24"
"2007","15","04/14/2007","1","CT","New Haven","5","61","1","1","4","9","46"
"2007","15","04/14/2007","4","KS","Wichita","7","88","5","0","5","18","60"
"2007","15","04/14/2007","7","TX","Fort Worth","6","114","2","1","5","19","87"
"2007","16","04/21/2007","4","MN","Minneapolis","1","62","3","3","3","14","39"
"2007","17","04/28/2007","2","NJ","Paterson","0","20","0","1","1","10","8"
"2007","18","05/05/2007","3","IL","Rockford","2","34","0","2","4","5","22"
"2007","18","05/05/2007","6","AL","Birmingham","13","175","8","5","7","41","114"
"2007","18","05/05/2007","7","TX","Dallas","14","187","8","9","15","48","107"
"2007","19","05/12/2007","3","OH","Cincinnati","11","85","3","3","3","18","58"
"2007","19","05/12/2007","6","TN","Knoxville","6","120","1","2","6","37","74"
"2007","21","05/26/2007","2","NY","Albany","1","33","2","1","4","9","17"
"2007","21","05/26/2007","9","WA","Seattle","8","120","1","3","11","21","84"
"2007","22","06/02/2007","5","VA","Norfolk","0","33","4","0","1","6","22"
"2007","25","06/23/2007","2","PA","Pittsburgh","4","111","0","4","6","26","75"
"2007","27","07/07/2007","1","CT","New Haven","2","27","0","0","1","3","23"
"2007","28","07/14/2007","9","CA","Berkeley","1","12","0","0","0","4","8"
"2007","31","08/04/2007","3","IN","South Bend","1","40","0","1","2","4","33"
"2007","31","08/04/2007","7","TX","Houston","18","342","7","12","34","89","200"
"2007","31","08/04/2007","8","NM","Albuquerque","6","127","2","6","8","31","80"
"2007","32","08/11/2007","4","NE","Omaha","5","94","7","1","6","23","57"
"2007","33","08/18/2007","1","MA","Boston","15","148","5","3","13","35","92"
"2007","34","08/25/2007","2","NY","Utica","0","14","0","0","1","1","12"
"2007","34","08/25/2007","3","IN","South Bend","2","45","0","0","4","8","33"
"2007","35","09/01/2007","5","FL","Tampa","4","151","6","4","11","33","97"
"2007","38","09/22/2007","1","RI","Providence","0","45","2","1","3","4","35"
"2007","38","09/22/2007","4","MN","Minneapolis","5","83","2","0","6","16","59"
"2007","40","10/06/2007","6","TN","Chattanooga","5","65","1","0","5","15","44"
"2007","41","10/13/2007","8","ID","Boise","4","33","0","1","2","7","23"
"2007","43","10/27/2007","3","MI","Grand Rapids","2","54","5","1","3","10","35"
"2007","43","10/27/2007","7","OK","Tulsa","11","122","2","3","5","27","85"
"2007","44","11/03/2007","3","IN","South Bend","4","74","1","0","3","17","53"
"2007","45","11/10/2007","6","KY","Lexington","2","27","0","0","1","6","20"
"2007","46","11/17/2007","1","MA","New Bedford","0","18","0","0","0","2","16"
"2007","46","11/17/2007","1","MA","Springfield","5","57","4","1","4","10","38"
"2007","46","11/17/2007","2","PA","Pittsburgh","7","119","7","0","7","27","78"
"2007","46","11/17/2007","3","OH","Cleveland","8","246","5","2","13","48","178"
"2007","47","11/24/2007","2","NY","Rochester","7","91","0","3","3","17","68"
"2007","49","12/08/2007","2","NJ","Elizabeth","0","10","0","0","2","1","7"
"2007","50","12/15/2007","4","IA","Des Moines","4","80","0","3","1","23","53"
"2007","51","12/22/2007","5","VA","Norfolk","2","68","3","1","5","14","45"
"2007","51","12/22/2007","7","LA","Baton Rouge","0","24","1","1","1","6","15"
"2007","51","12/22/2007","7","LA","New Orleans",NA,NA,NA,NA,NA,NA,NA
"2008","1","01/05/2008","4","MN","Duluth","6","31","0","0","0","5","26"
"2008","1","01/05/2008","5","FL","Jacksonville","9","155","2","2","18","42","91"
"2008","1","01/05/2008","5","FL","Saint Petersburg","4","53","2","0","2","10","39"
"2008","1","01/05/2008","7","TX","Dallas","5","153","1","1","7","52","92"
"2008","1","01/05/2008","9","CA","Los Angeles","24","235","3","5","16","43","168"
"2008","4","01/26/2008","7","TX","San Antonio","21","240","4","10","17","57","152"
"2008","5","02/02/2008","7","AR","Little Rock","2","98","4","3","3","25","63"
"2008","7","02/16/2008","4","NE","Omaha","11","79","0","2","2","19","56"
"2008","7","02/16/2008","5","GA","Atlanta","0","139","7","8","11","43","70"
"2008","7","02/16/2008","7","TX","Austin","13","131","2","3","10","22","94"
"2008","9","03/01/2008","8","AZ","Tucson","10","143","2","4","4","21","112"
"2008","10","03/08/2008","2","NY","Syracuse","14","96","2","2","5","14","73"
"2008","12","03/22/2008","2","NY","Syracuse","9","58","0","0","0","12","46"
"2008","12","03/22/2008","3","OH","Dayton","12","150","1","1","9","35","104"
"2008","13","03/29/2008","6","AL","Mobile","11","119","2","2","9","39","67"
"2008","14","04/05/2008","1","MA","New Bedford","4","21","0","0","0","4","17"
"2008","15","04/12/2008","2","NY","Yonkers","0","25","1","0","0","5","19"
"2008","17","04/26/2008","6","TN","Memphis","13","140","2","2","10","37","89"
"2008","18","05/03/2008","8","ID","Boise","5","56","2","1","2","15","36"
"2008","20","05/17/2008","3","IN","Evansville","3","48","0","1","3","10","34"
"2008","20","05/17/2008","5","DE","Wilimington","2","12","0","0","0","2","10"
"2008","24","06/14/2008","5","FL","Saint Petersburg","6","47","1","0","2","6","38"
"2008","24","06/14/2008","8","CO","Pueblo","3","37","0","0","2","6","29"
"2008","25","06/21/2008","3","OH","Toledo","5","91","0","3","3","15","70"
"2008","25","06/21/2008","5","FL","Miami","18","88","0","4","6","19","59"
"2008","26","06/28/2008","8","AZ","Phoenix","8","160","4","8","15","42","90"
"2008","26","06/28/2008","8","NV","Las Vegas","18","239","5","3","10","54","167"
"2008","26","06/28/2008","9","HI","Honolulu","7","69","0","3","4","14","48"
"2008","27","07/05/2008","5","FL","Jacksonville","3","121","2","2","9","35","73"
"2008","27","07/05/2008","9","CA","Berkeley","1","12","1","0","2","3","6"
"2008","28","07/12/2008","9","WA","Spokane","4","61","0","2","9","10","40"
"2008","29","07/19/2008","5","GA","Savannah","2","42","2","2","1","6","31"
"2008","30","07/26/2008","3","OH","Columbus","17","200","2","5","10","47","136"
"2008","30","07/26/2008","8","CO","Pueblo","1","27","1","0","2","2","22"
"2008","31","08/02/2008","2","PA","Reading","4","32","0","0","0","2","30"
"2008","33","08/16/2008","2","NY","New York","44","983","9","17","60","223","674"
"2008","34","08/23/2008","8","AZ","Tucson","6","127","0","3","10","21","93"
"2008","35","08/30/2008","3","OH","Youngstown","4","49","0","0","3","7","39"
"2008","35","08/30/2008","6","TN","Nashville","9","157","3","2","12","41","99"
"2008","35","08/30/2008","7","TX","El Paso","6","75","4","4","5","10","52"
"2008","35","08/30/2008","8","AZ","Tucson","9","152","2","4","12","32","102"
"2008","36","09/06/2008","2","NY","New York","32","848","8","10","59","183","588"
"2008","37","09/13/2008","2","PA","Scranton","1","27","0","0","3","2","22"
"2008","40","10/04/2008","3","IN","South Bend","3","52","2","1","1","7","41"
"2008","40","10/04/2008","5","FL","Miami","10","110","1","3","19","29","58"
"2008","40","10/04/2008","8","UT","Ogden","1","38","1","1","1","9","26"
"2008","41","10/11/2008","4","IA","Des Moines","3","72","3","4","5","11","49"
"2008","42","10/18/2008","8","AZ","Phoenix","3","115","4","6","10","23","72"
"2008","43","10/25/2008","3","OH","Youngstown","3","52",NA,"1","1","12","38"
"2008","44","11/01/2008","7","TX","Houston","14","377","15","13","28","110","211"
"2008","44","11/01/2008","9","CA","Sacramento","19","178","2","1","9","37","129"
"2008","45","11/08/2008","2","PA","Erie","5","51",NA,NA,NA,"10","41"
"2008","45","11/08/2008","2","PA","Scranton",NA,"20",NA,"1",NA,NA,"19"
"2008","45","11/08/2008","3","OH","Canton","4","31",NA,NA,"1","6","24"
"2008","47","11/22/2008","4","KS","Wichita","4","78","1","1","5","11","60"
"2008","47","11/22/2008","7","LA","Baton Rouge",NA,"70",NA,NA,"13","20","37"
"2008","48","11/29/2008","8","UT","Salt Lake City","5","76","1","3","12","16","44"
"2008","49","12/06/2008","6","TN","Memphis","10","125","2","3","9","31","80"
"2008","49","12/06/2008","9","CA","Santa Cruz","4","34","0","0","1","8","25"
"2008","51","12/20/2008","2","PA","Erie","5","54",NA,"1","1","12","40"
"2008","51","12/20/2008","4","KS","Wichita","4","59","1","2","1","17","38"
"2008","51","12/20/2008","8","CO","Colorado Springs","4","90","1","1","5","22","61"
"2008","51","12/20/2008","9","CA","Sacramento","18","202","7","2","15","38","140"
"2008","52","12/27/2008","2","PA","Allentown","2","33","0","0","0","7","26"
"2008","52","12/27/2008","9","WA","Tacoma","2","85","0","2","4","18","61"
"2009","52","01/02/2010","9","CA","San Diego","18","158","0","4","10","40","104"
"2009","2","01/17/2009","6","AL","Birmingham","33","224","6","3","5","62","148"
"2009","3","01/24/2009","9","CA","Pasadena","1","22","1",NA,NA,"2","19"
"2009","4","01/31/2009","2","NJ","Newark","4","60","4","2","10","11","33"
"2009","6","02/14/2009","1","CT","New Haven","4","44","3","1","3","12","25"
"2009","6","02/14/2009","2","NY","Syracuse","6","76",NA,NA,"1","13","62"
"2009","6","02/14/2009","3","IL","Chicago","25","341","5","3","28","101","204"
"2009","7","02/21/2009","4","MN","Minneapolis","7","66","1","2","4","17","42"
"2009","7","02/21/2009","5","FL","Saint Petersburg","5","66","0","3","6","12","45"
"2009","8","02/28/2009","8","NV","Las Vegas","21","290","3","3","21","71","192"
"2009","11","03/21/2009","8","AZ","Tucson","11","126","1","1","4","26","94"
"2009","11","03/21/2009","8","NV","Las Vegas","19","313","1","3","21","81","207"
"2009","11","03/21/2009","9","CA","Santa Cruz","2","35","0","0","2","4","29"
"2009","12","03/28/2009","3","OH","Youngstown","1","71",NA,NA,"3","10","58"
"2009","13","04/04/2009","2","NY","Syracuse","1","75","4","3",NA,"7","61"
"2009","14","04/11/2009","3","OH","Toledo","7","79",NA,"1","2","12","64"
"2009","15","04/18/2009","8","AZ","Tucson","12","157","5","2","4","32","114"
"2009","16","04/25/2009","5","VA","Norfolk","1","41","3","0","1","8","29"
"2009","17","05/02/2009","3","MI","Lansing","4","52",NA,"2","1","12","37"
"2009","17","05/02/2009","4","MN","Minneapolis","2","71","4","5","8","14","40"
"2009","17","05/02/2009","8","AZ","Phoenix","16","271","9","5","15","54","188"
"2009","18","05/09/2009","5","NC","Charlotte","13","127","4","3","11","24","85"
"2009","19","05/16/2009","2","NJ","Newark","1","47","3","3","6","11","24"
"2009","19","05/16/2009","8","CO","Denver","4","79","2","1","4","21","51"
"2009","21","05/30/2009","2","NY","Schenectady","0","21","1","0","0","4","16"
"2009","23","06/13/2009","2","NJ","Trenton",NA,"19","1",NA,"1","5","12"
"2009","23","06/13/2009","7","TX","Austin","9","87","7","5","6","21","48"
"2009","25","06/27/2009","1","MA","Fall River","2","22",NA,NA,"2","3","17"
"2009","25","06/27/2009","1","MA","Lowell",NA,"18",NA,NA,"1","2","15"
"2009","25","06/27/2009","4","MO","Saint Louis","5","112","4","7","18","35","48"
"2009","25","06/27/2009","9","CA","Fresno","7","119","3","3","11","24","78"
"2009","25","06/27/2009","9","CA","San Francisco","6","106","2","1","7","24","72"
"2009","27","07/11/2009","7","LA","Shreveport","4","69","4","1","3","14","47"
"2009","27","07/11/2009","9","CA","Berkeley","5","15","1",NA,"1","1","12"
"2009","28","07/18/2009","2","PA","Reading","1","36",NA,NA,NA,"8","28"
"2009","28","07/18/2009","3","IN","Evansville","3","49","0","2","3","8","36"
"2009","28","07/18/2009","3","OH","Cincinnati","12","89","8",NA,"8","20","53"
"2009","28","07/18/2009","5","FL","Jacksonville","19","177","4","7","16","41","109"
"2009","30","08/01/2009","3","MI","Grand Rapids","0","48","0","0","2","8","38"
"2009","30","08/01/2009","7","LA","Baton Rouge",NA,"67","3",NA,"7","15","42"
"2009","30","08/01/2009","9","CA","Pasadena","1","18","1","3",NA,"2","12"
"2009","31","08/08/2009","1","MA","Cambridge","1","9",NA,NA,NA,NA,"9"
"2009","31","08/08/2009","9","CA","San Francisco","9","90","5","1","4","26","54"
"2009","31","08/08/2009","9","WA","Seattle","6","116","3","1","4","32","76"
"2009","34","08/29/2009","4","MN","Duluth","2","30",NA,NA,"2","5","23"
"2009","36","09/12/2009","2","PA","Allentown",NA,"23",NA,"1",NA,"2","20"
"2009","36","09/12/2009","5","FL","Jacksonville","1","150","3","3","8","49","87"
"2009","36","09/12/2009","5","VA","Norfolk","2","29",NA,NA,"3","8","18"
"2009","37","09/19/2009","3","MI","Detroit","7","161","10","6","15","46","84"
"2009","38","09/26/2009","2","NY","Rochester","13","115","2","2","3","19","89"
"2009","39","10/03/2009","1","CT","Hartford","3","38",NA,NA,"3","7","28"
"2009","39","10/03/2009","2","PA","Erie","2","47",NA,"1",NA,"8","38"
"2009","40","10/10/2009","8","NV","Las Vegas","20","246","5","2","17","71","151"
"2009","41","10/17/2009","1","CT","Waterbury","2","27",NA,NA,"3","3","21"
"2009","42","10/24/2009","5","FL","Tampa","9","135",NA,"3","11","36","85"
"2009","43","10/31/2009","8","AZ","Phoenix","13","155","6","5","18","37","88"
"2009","43","10/31/2009","8","NV","Las Vegas","24","244","1","3","23","63","154"
"2009","44","11/07/2009","8","UT","Salt Lake City","9","101","1","1","8","23","68"
"2009","45","11/14/2009","1","MA","Springfield","6","44","4","1","2","13","24"
"2009","47","11/28/2009","8","AZ","Phoenix","6","118","2","1","6","26","82"
"2009","49","12/12/2009","1","CT","Hartford","3","47",NA,NA,NA,"8","39"
"2009","49","12/12/2009","4","IA","Des Moines","7","59","0","2","2","6","49"
"2010","52","01/01/2011","3","MI","Detroit","6","117","3","4","13","26","71"
"2010","52","01/01/2011","7","OK","Tulsa","7","82","1","1","7","24","49"
"2010","2","01/16/2010","2","NJ","Paterson",NA,"1",NA,NA,NA,NA,"1"
"2010","2","01/16/2010","5","VA","Richmond","3","50","3","2","5","11","29"
"2010","4","01/30/2010","2","PA","Pittsburgh","16","202","2","7","7","49","137"
"2010","4","01/30/2010","6","AL","Mobile","12","145","1","1","5","30","108"
"2010","6","02/13/2010","3","OH","Akron","7","54","1","1","1","15","36"
"2010","7","02/20/2010","3","IN","Gary",NA,"15","2",NA,"1","8","4"
"2010","7","02/20/2010","8","AZ","Phoenix","14","176","3","5","17","53","97"
"2010","9","03/06/2010","8","AZ","Tucson","16","202","4","3","8","42","145"
"2010","10","03/13/2010","1","CT","New Haven","4","24","0","1","2","5","16"
"2010","10","03/13/2010","2","NY","New York","48","1118","7","19","56","243","793"
"2010","13","04/03/2010","1","MA","Worcester","8","77",NA,"1","6","9","61"
"2010","14","04/10/2010","7","TX","Houston","12","161","2","4","15","43","97"
"2010","16","04/24/2010","7","TX","Houston","20","185","8","2","6","47","122"
"2010","17","05/01/2010","9","CA","San Jose","29","184","3","4","6","43","128"
"2010","18","05/08/2010","3","IN","South Bend","4","44","1","1","1","4","37"
"2010","18","05/08/2010","7","TX","El Paso","5","91","0","2","6","10","73"
"2010","18","05/08/2010","9","OR","Portland","3","117","1","4","6","30","76"
"2010","19","05/15/2010","8","AZ","Phoenix","14","154","5","2","17","44","85"
"2010","23","06/12/2010","1","MA","Lowell","4","26",NA,NA,"1","6","19"
"2010","23","06/12/2010","9","CA","Long Beach","8","71","1","1","4","24","41"
"2010","25","06/26/2010","2","PA","Allentown",NA,"29",NA,"1","4","6","18"
"2010","26","07/03/2010","2","NJ","Paterson",NA,"20","2","1","4","4","9"
"2010","26","07/03/2010","2","PA","Pittsburgh","12","145","2","3","12","38","90"
"2010","26","07/03/2010","8","NM","Albuquerque","9","113","4","2","7","28","72"
"2010","27","07/10/2010","4","MN","Minneapolis","1","44","1","3","4","14","22"
"2010","28","07/17/2010","1","MA","Fall River","3","31",NA,NA,NA,"10","21"
"2010","29","07/24/2010","2","NJ","Camden",NA,"29","5","1","3","6","14"
"2010","29","07/24/2010","3","OH","Toledo","5","97","1","1","3","21","71"
"2010","29","07/24/2010","7","LA","Shreveport","9","84","1","1","5","20","57"
"2010","32","08/14/2010","9","CA","San Francisco","9","112",NA,"2","10","33","67"
"2010","34","08/28/2010","4","MN","Minneapolis","3","52","1","1","3","18","29"
"2010","35","09/04/2010","6","TN","Chattanooga","6","63","3","2",NA,"19","39"
"2010","36","09/11/2010","3","IN","Fort Wayne","2","59","0","1","2","13","43"
"2010","36","09/11/2010","6","AL","Montgomery","4","34",NA,"1","1","9","23"
"2010","37","09/18/2010","3","OH","Cleveland","8","253","0","4","8","52","189"
"2010","37","09/18/2010","5","VA","Richmond","6","63","1",NA,"4","21","37"
"2010","38","09/25/2010","1","MA","Fall River","1","12",NA,NA,NA,"3","9"
"2010","38","09/25/2010","2","NY","Utica",NA,"12",NA,NA,NA,NA,"12"
"2010","38","09/25/2010","3","OH","Columbus","10","160",NA,"6","7","44","103"
"2010","38","09/25/2010","9","CA","Los Angeles","35","284","7","13","21","67","176"
"2010","40","10/09/2010","2","PA","Allentown",NA,"21",NA,NA,NA,"5","16"
"2010","41","10/16/2010","1","CT","Bridgeport","2","27",NA,NA,"1","4","22"
"2010","41","10/16/2010","2","NY","Buffalo","4","81","1","2","4","24","50"
"2010","41","10/16/2010","3","OH","Columbus","9","176","6","1","3","37","129"
"2010","41","10/16/2010","8","UT","Ogden","2","23",NA,NA,"2","4","17"
"2010","41","10/16/2010","9","CA","Sacramento","12","141","2","0","6","32","100"
"2010","42","10/23/2010","2","NY","Rochester","4","70","1","1","2","15","51"
"2010","42","10/23/2010","3","IN","Indianapolis","12","191","3","6","7","44","131"
"2010","43","10/30/2010","3","OH","Toledo","6","95","1","3","4","13","74"
"2010","46","11/20/2010","6","AL","Montgomery","7","32",NA,NA,"1","6","25"
"2010","48","12/04/2010","2","PA","Scranton",NA,"26",NA,NA,NA,"3","23"
